date, pm25, pm10, o3, no2, so2, co
2015/11/30, 69, 21, 23, 43, 3, 6
2015/12/1, 64, 16, 14, 47, 2, 5
2015/12/2, 63, 38, 7, 51, 3, 9
2015/12/3, 92, 11, 28, 33, 2, 4
2015/12/4, 51, 15, 26, 42, 4, 7
2015/12/5, 54, 11, 28, 31, 2, 5
2015/12/6, 44, 14, 20, 34, 3, 3
2015/12/7, 53, 15, 20, 42, 2, 3
2015/12/8, 58, 27, 16, 51, 5, 7
2015/12/9, 87, 49, 7, 70, 7, 11
2015/12/10, 134, 28, 28, 34, 1, 5
2015/12/11, 64, 12, 31, 26, 3, 4
2015/12/12, 36, 20, 25, 28, 2, 5
2015/12/13, 62, 20, 22, 36, 2, 3
2015/12/14, 60, 25, 18, 50, 4, 6
2015/12/15, 73, 42, 14, 58, 4, 9
2015/12/16, 104, 7, 24, 37, 1, 3
2015/12/17, 29, 10, 28, 40, 2, 4
2015/12/18, 35, 11, 28, 33, 1, 4
2015/12/19, 38, 14, 27, 31, 5, 5
2015/12/20, 53, 39, 9, 63, 4, 8
2015/12/21, 117, 13, 31, 45, 2, 4
2015/12/22, 47, 26, 19, 38, 2, 5
2015/12/23, 82, 24, 19, 38, 4, 4
2015/12/24, 70, 16, 29, 38, 4, 4
2015/12/25, 49, 9, 27, 34, 5, 5
2015/12/26, 35, 9, 27, 22, 1, 3
2015/12/27, 34, 12, 28, 39, 5, 5
2015/12/28, 49, 10, 27, 35, 3, 5
2015/12/29, 44, 10, 23, 27, 4, 3
2015/12/30, 40, , , , , 
2016/1/1, 31, 15, 26, 30, 5, 5
2016/1/2, 53, 25, 20, 42, 6, 9
2016/1/3, 78, 31, 22, 51, 6, 10
2015/7/1, 60, 31, 35, 38, 7, 5
2015/7/2, 77, 27, 29, 41, 4, 4
2015/7/3, 64, 28, 32, 34, 6, 4
2015/7/4, 66, 18, 50, 29, 3, 3
2015/7/5, 56, 25, 37, 48, 3, 4
2015/7/6, 66, 33, 34, 56, 9, 5
2015/7/7, 84, 61, 46, 64, 6, 7
2015/7/8, 117, 14, 27, 40, 2, 2
2015/7/9, 54, 25, 63, 41, 10, 4
2015/7/10, 72, 36, 63, 28, 8, 4
2015/7/11, 85, 38, 62, 20, 5, 3
2015/7/12, 87, 24, 15, 13, 3, 2
2015/7/13, 63, 20, 13, 12, 3, 1
2015/7/14, 54, 21, 15, 12, 5, 4
2015/7/15, 56, 37, 13, 14, 3, 4
2015/7/16, 60, 40, 14, 14, 3, 4
2015/7/17, 70, 32, 15, 15, 3, 2
2015/7/18, 68, 20, 27, 11, 4, 2
2015/7/19, 51, 34, 56, 19, 8, 4
2015/7/20, 74, 29, 31, 25, 4, 3
2015/7/21, 67, 14, 14, 16, 2, 2
2015/7/22, 45, 22, 18, 21, 2, 2
2015/7/23, 59, 42, 83, 46, 9, 7
2015/7/24, 89, 50, 65, 37, 11, 5
2015/7/25, 98, 59, 129, 32, 15, 7
2015/7/26, 119, 55, 98, 31, 10, 4
2015/7/27, 108, 51, 64, 28, 8, 3
2015/7/28, 97, 48, 69, 29, 9, 3
2015/7/29, 96, 44, 74, 30, 9, 4
2015/7/30, 91, 56, 46, 30, 8, 5
2015/7/31, 110, 74, 82, 27, 8, 4
2015/8/1, 139, 56, 61, 22, 9, 3
2015/8/2, 124, 58, 40, 23, 9, 4
2015/8/3, 128, 42, 43, 19, 6, 4
2015/8/4, 93, 26, 16, 15, 4, 3
2015/8/5, 61, 23, 29, 15, 7, 3
2015/8/6, 61, 41, 125, 36, 11, 4
2015/8/7, 91, 37, 55, 19, 5, 2
2015/8/8, 80, 20, 39, 13, 3, 2
2015/8/9, 57, 28, 21, 18, 3, 2
2015/8/10, 60, 22, 25, 18, 3, 2
2015/8/11, 50, 32, 51, 20, 6, 3
2015/8/12, 63, 39, 27, 19, 6, 3
2015/8/13, 77, 34, 55, 20, 3, 4
2015/8/14, 67, 23, 49, 17, 7, 4
2015/8/15, 60, 28, 38, 13, 4, 3
2015/8/16, 66, 24, 18, 18, 5, 3
2015/8/17, 51, 20, 32, 24, 4, 2
2015/8/18, 53, 21, 38, 28, 5, 3
2015/8/19, 58, 33, 32, 41, 8, 4
2015/8/20, 74, 38, 70, 34, 6, 4
2015/8/21, 79, 31, 23, 13, 5, 3
2015/8/22, 66, 20, 35, 11, 4, 2
2015/8/23, 52, 14, 32, 23, 2, 2
2015/8/24, 45, 12, 25, 22, 3, 2
2015/8/25, 46, 11, 23, 32, 1, 3
2015/8/26, 44, 11, 27, 31, 3, 3
2015/8/27, 49, 13, 19, 30, 2, 2
2015/8/28, 53, 13, 18, 32, 1, 3
2015/8/29, 53, 14, 21, 24, 3, 3
2015/8/30, 49, 18, 23, 37, 3, 3
2015/8/31, 57, 37, 16, 36, 8, 5
2015/9/1, 71, 27, 31, 23, 2, 4
2015/9/2, 60, 25, 54, 41, 4, 4
2015/9/3, 69, 26, 53, 30, 4, 4
2015/9/4, 67, 26, 55, 33, 5, 3
2015/9/5, 71, 33, 48, 24, 6, 4
2015/9/6, 74, 20, 28, 41, 2, 5
2015/9/7, 61, 10, 24, 38, 2, 3
2015/9/8, 45, 19, 19, 26, 2, 4
2015/9/9, 46, 15, 13, 44, 3, 5
2015/9/10, 59, 15, 42, 33, 7, 4
2015/9/11, 57, 24, 46, 30, 7, 5
2015/9/12, 71, 28, 42, 26, 4, 3
2015/9/13, 70, 16, 40, 29, 2, 3
2015/9/14, 53, 14, 39, 29, 3, 2
2015/9/15, 54, 15, 35, 36, 4, 3
2015/9/16, 57, 13, 27, 47, 1, 3
2015/9/17, 54, 18, 21, 45, 6, 5
2015/9/18, 53, 30, 61, 47, 8, 5
2015/9/19, 77, 10, 37, 17, 2, 2
2015/9/20, 41, 15, 40, 22, 4, 2
2015/9/21, 51, 18, 43, 21, 5, 2
2015/9/22, 59, 19, 47, 27, 5, 3
2015/9/23, 65, 26, 28, 42, 4, 3
2015/9/24, 73, 17, 22, 44, 1, 4
2015/9/25, 60, 11, 24, 35, 4, 3
2015/9/26, 48, 21, 25, 23, 3, 4
2015/9/27, 52, 26, 39, 33, 9, 6
2015/9/28, 73, 15, 39, 43, 3, 3
2015/9/29, 58, 11, 38, 31, 4, 2
2015/9/30, 40, 24, 34, 35, 4, 5
2015/4/1, 107, 18, 47, 24, 4, 3
2015/4/2, 54, 30, 43, 35, 3, 3
2015/4/3, 72, 19, 36, 27, 2, 3
2015/4/4, 56, 24, 35, 28, 3, 4
2015/4/5, 61, 58, 35, 54, 9, 8
2015/4/6, 134, 17, 36, 33, 2, 3
2015/4/7, 58, 14, 31, 32, 2, 2
2015/4/8, 49, 17, 35, 28, 2, 2
2015/4/9, 57, 23, 25, 50, 1, 4
2015/4/10, 70, 11, 33, 29, 3, 2
2015/4/11, 42, 14, 43, 21, 4, 3
2015/4/12, 48, 17, 29, 39, 3, 3
2015/4/13, 56, 12, 31, 47, 2, 4
2015/4/14, 44, 18, 49, 41, 3, 4
2015/4/15, 58, 32, 58, 49, 8, 6
2015/4/16, 95, 36, 67, 41, 4, 4
2015/4/17, 94, 28, 48, 31, 4, 4
2015/4/18, 76, 43, 39, 51, 10, 6
2015/4/19, 102, 49, 35, 29, 4, 7
2015/4/20, 95, 16, 31, 30, 3, 4
2015/4/21, 48, 24, 48, 35, 5, 3
2015/4/22, 70, 37, 63, 41, 5, 6
2015/4/23, 91, 35, 54, 32, 10, 5
2015/4/24, 89, 33, 66, 34, 3, 4
2015/4/25, 88, 31, 57, 26, 6, 5
2015/4/26, 83, 45, 62, 40, 8, 4
2015/4/27, 110, 49, 53, 38, 8, 5
2015/4/28, 124, 25, 46, 24, 6, 4
2015/4/29, 74, 16, 45, 40, 3, 3
2015/4/30, 51, 18, 56, 41, 3, 4
2015/5/1, 58, 23, 68, 33, 5, 4
2015/5/2, 66, 24, 46, 21, 5, 5
2015/5/3, 65, 26, 35, 21, 4, 3
2015/5/4, 73, 18, 47, 14, 3, 2
2015/5/5, 61, 25, 50, 36, 6, 5
2015/5/6, 75, 26, 52, 45, 6, 4
2015/5/7, 79, 36, 75, 39, 7, 4
2015/5/8, 90, 28, 44, 37, 6, 3
2015/5/9, 81, 29, 70, 24, 3, 3
2015/5/10, 77, 15, 50, 32, 3, 3
2015/5/11, 54, 28, 43, 34, 3, 4
2015/5/12, 69, 28, 62, 29, 4, 4
2015/5/13, 70, 38, 79, 44, 8, 5
2015/5/14, 103, 39, 73, 42, 7, 5
2015/5/15, 99, 36, 49, 36, 4, 4
2015/5/16, 84, 33, 67, 23, 4, 5
2015/5/17, 84, 29, 46, 34, 5, 3
2015/5/18, 74, 27, 41, 39, 3, 4
2015/5/19, 68, 29, 63, 34, 6, 4
2015/5/20, 74, 20, 67, 39, 3, 3
2015/5/21, 64, 23, 57, 33, 5, 3
2015/5/22, 70, 30, 71, 37, 7, 4
2015/5/23, 85, 18, 64, 20, 5, 3
2015/5/24, 62, 18, 50, 34, 5, 4
2015/5/25, 62, 28, 87, 39, 6, 4
2015/5/26, 82, 40, 105, 46, 9, 5
2015/5/27, 107, 32, 59, 31, 4, 4
2015/5/28, 87, 24, 39, 37, 2, 3
2015/5/29, 66, 44, 67, 29, 6, 3
2015/5/30, 68, 35, 78, 28, 6, 4
2015/5/31, 90, 19, 54, 25, 4, 3
2015/6/1, 68, 23, 41, 29, 5, 3
2015/6/2, 70, 26, 36, 43, 3, 4
2015/6/3, 71, 12, 53, 39, 3, 3
2015/6/4, 57, 17, 29, 40, 4, 3
2015/6/5, 53, 18, 47, 36, 3, 2
2015/6/6, 53, 15, 44, 20, 5, 3
2015/6/7, 56, 14, 35, 19, 4, 2
2015/6/8, 54, 13, 33, 41, 3, 3
2015/6/9, 49, 22, 41, 35, 8, 5
2015/6/10, 67, 23, 37, 37, 7, 4
2015/6/11, 68, 28, 38, 45, 5, 4
2015/6/12, 76, 51, 63, 35, 8, 6
2015/6/13, 119, 40, 54, 22, 5, 3
2015/6/14, 95, 44, 64, 42, 12, 5
2015/6/15, 110, 52, 33, 47, 14, 5
2015/6/16, 115, 26, 50, 46, 2, 4
2015/6/17, 75, 29, 34, 30, 6, 3
2015/6/18, 75, 19, 34, 34, 2, 2
2015/6/19, 47, 15, 58, 28, 5, 5
2015/6/20, 55, 17, 37, 23, 4, 2
2015/6/21, 53, 20, 41, 35, 6, 4
2015/6/22, 67, 23, 38, 28, 7, 3
2015/6/23, 65, 24, 89, 36, 5, 3
2015/6/24, 70, 27, 43, 28, 6, 3
2015/6/25, 73, 19, 35, 28, 7, 3
2015/6/26, 57, 40, 31, 38, 9, 4
2015/6/27, 59, 24, 55, 23, 6, 4
2015/6/28, 63, 19, 35, 20, 6, 3
2015/6/29, 63, 17, 30, 22, 6, 3
2015/6/30, 56, 24, 25, 35, 3, 4
2015/1/1, 40, 11, 27, 31, 3, 6
2015/1/2, 49, 10, 30, 27, 2, 5
2015/1/3, 37, 20, 23, 43, 4, 8
2015/1/4, 72, 27, 26, 50, 5, 9
2015/1/5, 81, 19, 32, 23, 3, 4
2015/1/6, 56, 6, 26, 12, 1, 3
2015/1/7, 27, 11, 27, 13, 1, 4
2015/1/8, 44, 10, 27, 23, 1, 4
2015/1/9, 39, 11, 26, 44, 2, 4
2015/1/10, 43, 14, 29, 25, 2, 4
2015/1/11, 54, 7, 28, 21, 1, 3
2015/1/12, 28, 11, 26, 41, 3, 5
2015/1/13, 40, 29, 13, 63, 10, 8
2015/1/14, 91, 41, 16, 53, 2, 7
2015/1/15, 111, 18, 24, 52, 6, 5
2015/1/16, 61, 18, 29, 35, 2, 5
2015/1/17, 55, 8, 27, 29, 1, 4
2015/1/18, 37, 16, 24, 50, 3, 5
2015/1/19, 62, 19, 28, 47, 2, 6
2015/1/20, 69, 26, 16, 47, 1, 5
2015/1/21, 76, 26, 12, 46, 1, 5
2015/1/22, 73, 13, 28, 40, 1, 5
2015/1/23, 46, 13, 27, 52, 2, 5
2015/1/24, 54, 23, 29, 47, 4, 5
2015/1/25, 75, 31, 22, 55, 7, 5
2015/1/26, 99, 30, 29, 43, 4, 4
2015/1/27, 89, 6, 28, 29, 1, 2
2015/1/28, 30, 10, 24, 36, 4, 4
2015/1/29, 46, 19, 11, 44, 2, 3
2015/1/30, 65, 14, 29, 31, 1, 4
2015/1/31, 47, 8, 33, 13, 1, 2
2015/2/1, 35, 9, 28, 33, 1, 3
2015/2/2, 36, 13, 25, 37, 3, 3
2015/2/3, 49, 15, 23, 38, 4, 3
2015/2/4, 58, 15, 21, 45, 2, 4
2015/2/5, 57, 22, 26, 46, 2, 5
2015/2/6, 76, 16, 22, 42, 3, 5
2015/2/7, 58, 30, 17, 35, 3, 6
2015/2/8, 90, 16, 27, 37, 4, 5
2015/2/9, 61, 14, 25, 38, 4, 5
2015/2/10, 53, 26, 29, 42, 4, 6
2015/2/11, 86, 37, 27, 58, 5, 7
2015/2/12, 119, 24, 28, 43, 2, 5
2015/2/13, 82, 14, 32, 44, 3, 4
2015/2/14, 54, 16, 39, 26, 2, 4
2015/2/15, 64, 19, 30, 51, 8, 8
2015/2/16, 71, 19, 22, 42, 4, 4
2015/2/17, 65, 12, 24, 46, 1, 4
2015/2/18, 48, 15, 28, 44, 1, 4
2015/2/19, 51, 15, 27, 37, 3, 3
2015/2/20, 53, 17, 30, 32, 4, 3
2015/2/21, 60, 30, 20, 38, 6, 5
2015/2/22, 94, 38, 33, 41, 4, 6
2015/2/23, 93, 34, 22, 42, 4, 5
2015/2/24, 86, , , , , 
2015/2/27, 48, 15, 34, 27, 10, 4
2015/2/28, 57, 17, 28, 26, 5, 5
2015/3/1, 60, 11, 34, 38, 1, 3
2015/3/2, 45, 17, 24, 46, 3, 4
2015/3/3, 67, 20, 32, 41, 4, 5
2015/3/4, 65, 13, 38, 43, 2, 4
2015/3/5, 51, 11, 30, 36, 3, 3
2015/3/6, 42, 15, 32, 36, 1, 3
2015/3/7, 59, 14, 31, 20, 1, 3
2015/3/8, 51, 10, 26, 42, 1, 4
2015/3/9, 41, 7, 32, 42, 2, 4
2015/3/10, 29, 12, 35, 36, 1, 3
2015/3/11, 42, 18, 40, 37, 2, 3
2015/3/12, 60, 22, 44, 45, 6, 5
2015/3/13, 72, 23, 41, 34, 4, 4
2015/3/14, 73, 27, 37, 34, 7, 5
2015/3/15, 81, 49, 19, 62, 6, 7
2015/3/16, 134, 49, 36, 50, 8, 7
2015/3/17, 118, 36, 41, 49, 6, 5
2015/3/18, 94, 52, 27, 53, 4, 6
2015/3/19, 126, 21, 38, 33, 3, 4
2015/3/20, 68, 25, 34, 27, 6, 5
2015/3/21, 79, 32, 47, 32, 6, 5
2015/3/22, 91, 27, 45, 40, 3, 4
2015/3/23, 80, 10, 37, 38, 1, 3
2015/3/24, 39, 10, 39, 40, , 3
2015/3/25, 37, 15, 41, 38, 5, 4
2015/3/26, 55, 22, 41, 47, 6, 6
2015/3/27, 79, 25, 54, 45, 7, 5
2015/3/28, 81, 20, 42, 31, 3, 4
2015/3/29, 71, 34, 52, 50, 9, 6
2015/3/30, 93, 39, 53, 41, 7, 4
2015/3/31, 97, 46, 50, 46, 2, 4
2014/10/1, 79, 28, 23, 36, 5, 4
2014/10/2, 73, 29, 27, 25, 4, 4
2014/10/3, 72, 25, 36, 30, 4, 4
2014/10/4, 82, 12, 29, 17, 2, 2
2014/10/5, 51, 12, 27, 29, 2, 3
2014/10/6, 41, 11, 33, 27, 2, 2
2014/10/7, 49, 17, 32, 42, 4, 3
2014/10/8, 61, 24, 28, 40, 7, 5
2014/10/9, 75, 20, 34, 42, 6, 4
2014/10/10, 63, 26, 37, 28, 3, 4
2014/10/11, 70, 22, 41, 17, 3, 3
2014/10/12, 65, 29, 23, 34, 5, 4
2014/10/13, 70, 21, 36, 24, 1, 3
2014/10/14, 35, 11, 28, 37, 1, 2
2014/10/15, 37, 17, 26, 39, 3, 4
2014/10/16, 52, 23, 40, 51, 2, 5
2014/10/17, 65, 16, 35, 35, 4, 4
2014/10/18, 57, 23, 48, 30, 4, 5
2014/10/19, 71, 29, 35, 50, 5, 7
2014/10/20, 85, 27, 26, 39, 3, 5
2014/10/21, 71, 20, 27, 37, 1, 3
2014/10/22, 56, 16, 21, 39, 1, 4
2014/10/23, 55, 21, 29, 41, 4, 4
2014/10/24, 66, 34, 30, 48, 10, 8
2014/10/25, 88, 33, 30, 36, 8, 6
2014/10/26, 131, 22, 27, 38, 3, 5
2014/10/27, 60, 12, 35, 39, 1, 3
2014/10/28, 49, 21, 34, 48, 4, 5
2014/10/29, 69, 30, 29, 58, 11, 7
2014/10/30, 87, 46, 19, 66, 6, 9
2014/10/31, 112, 51, 12, 48, 2, 8
2014/11/1, 114, 23, 30, 22, 4, 4
2014/11/2, 64, 11, 34, 27, 1, 4
2014/11/3, 41, 10, 28, 36, 3, 3
2014/11/4, 39, 17, 17, 43, 2, 4
2014/11/5, 58, 22, 18, 47, 2, 4
2014/11/6, 68, 15, 35, 42, 1, 4
2014/11/7, 55, 28, 18, 44, 1, 5
2014/11/8, 87, 32, 21, 31, 2, 5
2014/11/9, 82, 23, 31, 43, 2, 4
2014/11/10, 70, 24, 18, 52, 2, 5
2014/11/11, 72, 41, 13, 54, 4, 7
2014/11/12, 97, 17, 32, 44, 1, 5
2014/11/13, 56, 13, 21, 46, 4, 6
2014/11/14, 45, 13, 27, 40, 2, 6
2014/11/15, 48, 12, 31, 26, 7, 4
2014/11/16, 48, 22, 24, 48, 4, 6
2014/11/17, 70, 18, 34, 43, 2, 5
2014/11/18, 60, 12, 32, 41, 2, 4
2014/11/19, 44, 28, 12, 55, 1, 6
2014/11/20, 72, 28, 20, 54, 2, 6
2014/11/21, 76, 36, 17, 60, 7, 9
2014/11/22, 100, 26, 28, 30, 2, 5
2014/11/23, 68, 29, 22, 41, 4, 6
2014/11/24, 82, 36, 15, 46, 1, 7
2014/11/25, 80, 7, 24, 32, , 3
2014/11/26, 27, 16, 22, 54, 3, 8
2014/11/27, 51, 38, 3, 64, 6, 13
2014/11/28, 92, 43, 11, 44, 2, 10
2014/11/29, 82, 20, 25, 29, 2, 5
2014/11/30, 61, 22, 8, 46, 2, 8
2014/12/1, 65, 9, 28, 32, 1, 3
2014/12/2, 33, 10, 28, 32, 1, 3
2014/12/3, 36, 27, 27, 46, 2, 6
2014/12/4, 74, 16, 22, 41, 2, 6
2014/12/5, 50, 10, 21, 40, 1, 5
2014/12/6, 36, 9, 26, 29, 1, 5
2014/12/7, 36, 22, 10, 53, 6, 7
2014/12/8, 71, 20, 28, 47, 2, 6
2014/12/9, 61, 18, 25, 49, 5, 6
2014/12/10, 61, 32, 20, 47, 2, 7
2014/12/11, 85, 9, 23, 38, 3, 5
2014/12/12, 39, 17, 26, 35, 2, 6
2014/12/13, 54, 11, 23, 29, 3, 5
2014/12/14, 45, 15, 20, 46, 2, 6
2014/12/15, 53, 20, 15, 45, 2, 6
2014/12/16, 65, 9, 26, 33, 1, 4
2014/12/17, 30, 8, 25, 49, 1, 5
2014/12/18, 33, 13, 17, 46, 5, 6
2014/12/19, 52, 37, 5, 54, 3, 8
2014/12/20, 98, 18, 21, 38, 3, 6
2014/12/21, 57, 14, 25, 41, 1, 5
2014/12/22, 51, 10, 24, 38, 2, 5
2014/12/23, 42, 29, 17, 52, 12, 9
2014/12/24, 89, 14, 23, 39, 1, 5
2014/12/25, 51, 11, 22, 41, 1, 4
2014/12/26, 42, 9, 29, 32, 1, 3
2014/12/27, 40, 28, 20, 40, 3, 6
2014/12/28, 91, , , , , 
2014/7/1, 71, 29, 57, 30, 10, 4
2014/7/2, 79, 43, 34, 28, 8, 5
2014/7/3, 108, 18, 34, 38, 2, 3
2014/7/4, 58, 15, 32, 35, 2, 2
2014/7/5, 55, 29, 51, 25, 8, 6
2014/7/6, 77, 23, 28, 34, 6, 5
2014/7/7, 64, 30, 74, 36, 5, 5
2014/7/8, 72, 31, 33, 35, 4, 4
2014/7/9, 69, 38, 10, 16, 4, 5
2014/7/10, 76, 36, 34, 26, 4, 6
2014/7/11, 74, 24, 67, 30, 5, 3
2014/7/12, 68, 51, 45, 33, 16, 5
2014/7/13, 105, 44, 40, 28, 7, 4
2014/7/14, 89, 28, 78, 33, 5, 4
2014/7/15, 82, 55, 55, 31, 11, 5
2014/7/16, 116, 37, 57, 27, 7, 4
2014/7/17, 85, 25, 30, 30, 6, 3
2014/7/18, 67, 31, 26, 32, 5, 4
2014/7/19, 78, 19, 53, 22, 3, 3
2014/7/20, 59, 28, 71, 26, 4, 5
2014/7/21, 71, 44, 43, 30, 11, 5
2014/7/22, 105, 56, 81, 41, 9, 5
2014/7/23, 137, 59, 105, 45, 12, 5
2014/7/24, 131, 51, 85, 40, 4, 4
2014/7/25, 112, 57, 61, 28, 12, 4
2014/7/26, 101, 36, 38, 17, 4, 3
2014/7/27, 74, 18, 57, 23, 5, 3
2014/7/28, 53, 29, 43, 38, 5, 5
2014/7/29, 73, 36, 39, 27, 6, 6
2014/7/30, 76, 39, 40, 28, 7, 4
2014/7/31, 73, 31, 40, 20, 7, 4
2014/8/1, 62, 32, 70, 33, 9, 6
2014/8/2, 71, 22, 36, 20, 4, 3
2014/8/3, 56, 13, 15, 13, 2, 1
2014/8/4, 41, 19, 17, 11, 1, 1
2014/8/5, 49, 19, 23, 10, 1, 1
2014/8/6, 48, 20, 25, 12, 3, 1
2014/8/7, 48, 25, 26, 20, 6, 4
2014/8/8, 59, 23, 29, 24, 2, 2
2014/8/9, 68, 28, 26, 13, 2, 3
2014/8/10, 54, 35, 31, 16, 2, 3
2014/8/11, 72, 27, 29, 23, 4, 3
2014/8/12, 72, 29, 66, 29, 5, 5
2014/8/13, 79, 46, 49, 30, 4, 4
2014/8/14, 92, 22, 16, 11, 3, 1
2014/8/15, 62, 25, 23, 13, 3, 2
2014/8/16, 63, 42, 38, 17, 6, 4
2014/8/17, 83, 28, 28, 16, 3, 3
2014/8/18, 68, 18, 22, 16, 2, 2
2014/8/19, 60, 39, 45, 25, 6, 5
2014/8/20, 88, 38, 46, 29, 6, 4
2014/8/21, 90, 33, 34, 26, 7, 4
2014/8/22, 78, 16, 16, 18, 3, 3
2014/8/23, 51, 16, 31, 17, 4, 3
2014/8/24, 54, 25, 35, 35, 3, 4
2014/8/25, 76, 37, 29, 40, 5, 5
2014/8/26, 91, 14, 24, 32, 1, 3
2014/8/27, 58, 10, 14, 22, 1, 2
2014/8/28, 32, 13, 19, 23, 3, 3
2014/8/29, 35, 11, 34, 16, 2, 2
2014/8/30, 34, 13, 35, 11, 2, 1
2014/8/31, 42, 13, 20, 21, 3, 2
2014/9/1, 35, 14, 46, 21, 4, 3
2014/9/2, 42, 17, 44, 25, 5, 2
2014/9/3, 48, 19, 36, 26, 6, 3
2014/9/4, 51, 22, 26, 23, 5, 2
2014/9/5, 46, 35, 48, 23, 3, 3
2014/9/6, 74, 18, 33, 14, 2, 1
2014/9/7, 53, 25, 20, 37, 4, 3
2014/9/8, 64, 19, 38, 16, 1, 1
2014/9/9, 57, 22, 38, 30, 6, 3
2014/9/10, 62, 25, 23, 33, 2, 3
2014/9/11, 59, 17, 52, 26, 5, 4
2014/9/12, 55, 17, 48, 35, 4, 3
2014/9/13, 55, 15, 49, 20, 4, 3
2014/9/14, 50, 17, 47, 29, 10, 5
2014/9/15, 53, 27, 51, 32, 6, 4
2014/9/16, 71, 18, 32, 34, 6, 3
2014/9/17, 57, 14, 33, 34, 2, 2
2014/9/18, 53, 17, 33, 46, 5, 4
2014/9/19, 63, 16, 23, 36, 3, 3
2014/9/20, 59, 16, 43, 20, 3, 3
2014/9/21, 60, 23, 46, 43, 7, 5
2014/9/22, 78, 19, 48, 29, 4, 4
2014/9/23, 66, 27, 32, 33, 5, 7
2014/9/24, 78, 30, 36, 27, 3, 9
2014/9/25, 73, 12, 41, 28, 2, 2
2014/9/26, 51, 16, 35, 27, 1, 2
2014/9/27, 54, 22, 37, 16, 2, 2
2014/9/28, 61, 24, 51, 37, 4, 3
2014/9/29, 72, 34, 52, 44, 8, 5
2014/9/30, 90, 31, 31, 40, 4, 3
2014/4/1, 66, 21, 37, 45, 5, 4
2014/4/2, 64, 20, 22, 56, 1, 5
2014/4/3, 56, 15, 47, 38, 2, 4
2014/4/4, 53, 9, 36, 26, 4, 2
2014/4/5, 34, 13, 40, 20, 1, 2
2014/4/6, 49, 16, 41, 35, 5, 4
2014/4/7, 54, 38, 52, 66, 10, 6
2014/4/8, 110, 32, 49, 50, 8, 4
2014/4/9, 89, 37, 71, 41, 7, 4
2014/4/10, 100, 19, 49, 14, 2, 3
2014/4/11, 65, 23, 52, 18, 3, 2
2014/4/12, 73, 24, 53, 22, 4, 3
2014/4/13, 77, 20, 43, 26, 4, 3
2014/4/14, 63, 24, 61, 46, 5, 6
2014/4/15, 77, 46, 67, 57, 10, 7
2014/4/16, 117, 47, 71, 46, 10, 6
2014/4/17, 119, 39, 37, 43, 5, 4
2014/4/18, 93, 24, 42, 27, 2, 3
2014/4/19, 68, 16, 40, 16, 3, 2
2014/4/20, 55, 35, 36, 43, 3, 5
2014/4/21, 79, 25, 33, 34, 4, 3
2014/4/22, 66, 27, 56, 45, 4, 4
2014/4/23, 77, 27, 58, 39, 5, 3
2014/4/24, 75, 36, 56, 48, 7, 6
2014/4/25, 93, 33, 57, 43, 6, 5
2014/4/26, 90, 27, 55, 29, 7, 4
2014/4/27, 75, 20, 50, 35, 3, 3
2014/4/28, 64, 27, 48, 32, 7, 3
2014/4/29, 74, 35, 40, 32, 6, 5
2014/4/30, 74, 35, 43, 28, 4, 5
2014/5/1, 80, 25, 51, 33, 5, 4
2014/5/2, 75, 41, 65, 32, 8, 5
2014/5/3, 100, 23, 55, 12, 3, 3
2014/5/4, 71, 30, 53, 18, 6, 3
2014/5/5, 77, 24, 53, 22, 2, 2
2014/5/6, 67, 24, 47, 33, 4, 4
2014/5/7, 66, 26, 48, 31, 6, 7
2014/5/8, 75, 22, 54, 32, 3, 3
2014/5/9, 66, 18, 58, 38, 3, 3
2014/5/10, 62, 19, 62, 26, 4, 4
2014/5/11, 64, 24, 51, 41, 6, 6
2014/5/12, 71, 31, 47, 45, 3, 5
2014/5/13, 76, 55, 60, 50, 8, 9
2014/5/14, 117, 38, 61, 53, 6, 5
2014/5/15, 103, 19, 61, 37, 4, 4
2014/5/16, 65, 10, 64, 11, 2, 3
2014/5/17, 35, 11, 60, 17, 4, 2
2014/5/18, 42, 23, 67, 25, 6, 3
2014/5/19, 68, 46, 69, 35, 11, 6
2014/5/20, 108, 21, 41, 37, 2, 3
2014/5/21, 66, 18, 44, 45, 5, 4
2014/5/22, 63, 15, 45, 21, 5, 2
2014/5/23, 61, 20, 50, 19, 3, 1
2014/5/24, 72, 27, 49, 19, 6, 
2014/5/25, 88, 28, 36, 20, 5, 
2014/5/26, 90, 15, 43, 22, 5, 3
2014/5/27, 60, 41, 62, 36, 9, 6
2014/5/28, 95, 48, 53, 39, 8, 4
2014/5/29, 111, 54, 47, 42, 9, 5
2014/5/30, 130, 60, 96, 42, 9, 4
2014/5/31, 142, 59, 109, 29, 9, 6
2014/6/1, 145, 59, 113, 37, 8, 3
2014/6/2, 147, 57, 75, 34, 6, 4
2014/6/3, 146, 56, 59, 21, 11, 5
2014/6/4, 135, 18, 29, 21, 4, 2
2014/6/5, 47, 11, 29, 24, 2, 2
2014/6/6, 28, 12, 37, 15, 1, 1
2014/6/7, 32, 9, 32, 13, 6, 2
2014/6/8, 29, 28, 23, 28, 6, 3
2014/6/9, 69, 31, 30, 22, 5, 3
2014/6/10, 72, 26, 8, 22, 5, 3
2014/6/11, 64, 10, 26, 23, 4, 2
2014/6/12, 36, 27, 46, 34, 7, 4
2014/6/13, 75, 24, 52, 33, 7, 5
